FID,alarm_date,station,clear_date,latitude,longitude
370.0,2012/01/04,04 ,2012/01/04,44.999167,-93.291389
371.0,2012/01/04,08 ,2012/01/04,44.946667,-93.287222
372.0,2012/01/04,08 ,2012/01/04,44.959154,-93.277846
373.0,2012/01/04,12 ,2012/01/04,44.906247,-93.207585
374.0,2012/01/04,08 ,2012/01/04,44.953744,-93.266421
375.0,2012/01/04,04 ,2012/01/04,44.982222,-93.280833
376.0,2012/01/04,07 ,2012/01/04,44.959136,-93.247296
377.0,2012/01/04,07 ,2012/01/04,44.964966,-93.24726
378.0,2012/01/04,05 ,2012/01/04,44.951439,-93.262642
379.0,2012/01/04,05 ,2012/01/04,44.954969,-93.249905
380.0,2012/01/04,06 ,2012/01/04,44.963745,-93.290632
381.0,2012/01/04,27 ,2012/01/04,44.892336,-93.278276
382.0,2012/01/05,14 ,2012/01/05,45.020461,-93.308267
383.0,2012/01/05,05 ,2012/01/05,44.944596,-93.244857
384.0,2012/01/05,14 ,2012/01/05,45.023939,-93.289322
385.0,2012/01/05,06 ,2012/01/05,44.972372,-93.277166
386.0,2012/01/05,07 ,2012/01/05,44.964929,-93.255425
387.0,2012/01/05,14 ,2012/01/05,45.0177,-93.298107
388.0,2012/01/05,06 ,2012/01/05,44.964379,-93.287986
389.0,2012/01/05,01 ,2012/01/05,44.981111,-93.266667
390.0,2012/01/05,17 ,2012/01/05,44.940686,-93.276636
391.0,2012/01/05,14 ,2012/01/05,45.012563,-93.304443
392.0,2012/01/05,20 ,2012/01/05,45.032459,-93.308507
393.0,2012/01/05,04 ,2012/01/05,44.99738,-93.287994
394.0,2012/01/05,16 ,2012/01/05,44.987914,-93.301976
395.0,2012/01/05,14 ,2012/01/05,45.01868,-93.296851
396.0,2012/01/05,15 ,2012/01/05,45.008026,-93.240994
397.0,2012/01/05,04 ,2012/01/05,44.979323,-93.286284
398.0,2012/01/05,14 ,2012/01/05,45.004241,-93.304449
399.0,2012/01/05,01 ,2012/01/05,44.966374,-93.259385
400.0,2012/01/05,01 ,2012/01/05,44.977517,-93.24957
401.0,2012/01/05,08 ,2012/01/05,44.951213,-93.295715
402.0,2012/01/05,08 ,2012/01/05,44.958836,-93.26898
403.0,2012/01/05,06 ,2012/01/05,44.970257,-93.272058
404.0,2012/01/05,16 ,2012/01/05,44.975996,-93.287997
405.0,2012/01/05,20 ,2012/01/05,45.030173,-93.300817
406.0,2012/01/05,15 ,2012/01/05,45.029898,-93.247249
407.0,2012/01/05,06 ,2012/01/05,44.965389,-93.289601
408.0,2012/01/05,08 ,2012/01/05,44.949091,-93.279685
409.0,2012/01/05,07 ,2012/01/05,44.967386,-93.240606
410.0,2012/01/05,08 ,2012/01/05,44.953743,-93.265154
411.0,2012/01/05,08 ,2012/01/05,44.953382,-93.299343
412.0,2012/01/05,14 ,2012/01/05,45.007287,-93.283404
413.0,2012/01/05,06 ,2012/01/05,44.962691,-93.266398
414.0,2012/01/05,19 ,2012/01/05,44.986386,-93.224214
415.0,2012/01/05,19 ,2012/01/05,44.973333,-93.237778
416.0,2012/01/05,01 ,2012/01/05,44.966272,-93.264085
417.0,2012/01/05,21 ,2012/01/05,44.948378,-93.233181
418.0,2012/01/05,06 ,2012/01/05,44.973649,-93.273877
419.0,2012/01/05,21 ,2012/01/05,44.934121,-93.230591
420.0,2012/01/05,06 ,2012/01/05,44.973889,-93.274722
421.0,2012/01/05,16 ,2012/01/05,44.979722,-93.308333
422.0,2012/01/05,28 ,2012/01/05,44.921245,-93.293564
423.0,2012/01/05,04 ,2012/01/05,44.986229,-93.272529
424.0,2012/01/05,11 ,2012/01/05,44.983288,-93.246046
425.0,2012/01/05,04 ,2012/01/05,44.984167,-93.281111
426.0,2012/01/05,22 ,2012/01/05,44.944927,-93.31947
427.0,2012/01/05,06 ,2012/01/05,44.966389,-93.267222
428.0,2012/01/05,14 ,2012/01/05,45.010313,-93.308227
429.0,2012/01/05,08 ,2012/01/05,44.954962,-93.272779
430.0,2012/01/05,05 ,2012/01/05,44.948333,-93.241944
431.0,2012/01/05,21 ,2012/01/05,44.922197,-93.232155
432.0,2012/01/05,01 ,2012/01/05,44.971111,-93.261944
433.0,2012/01/05,06 ,2012/01/05,44.968748,-93.267658
434.0,2012/01/05,06 ,2012/01/05,44.96269,-93.271486
435.0,2012/01/05,08 ,2012/01/05,44.946389,-93.288056
436.0,2012/01/05,08 ,2012/01/05,44.95999,-93.281268
437.0,2012/01/05,06 ,2012/01/05,44.962728,-93.302008
438.0,2012/01/05,11 ,2012/01/05,44.986944,-93.254722
439.0,2012/01/05,04 ,2012/01/05,44.999161,-93.295636
440.0,2012/01/05,14 ,2012/01/05,45.005111,-93.30443
441.0,2012/01/05,11 ,2012/01/05,44.99509,-93.249771
442.0,2012/01/05,17 ,2012/01/05,44.937043,-93.288214
443.0,2012/01/05,07 ,2012/01/05,44.963556,-93.26106
444.0,2012/01/05,16 ,2012/01/05,44.97689,-93.309618
445.0,2012/01/05,20 ,2012/01/05,45.033384,-93.308296
446.0,2012/01/05,02 ,2012/01/05,44.995738,-93.265239
447.0,2012/01/05,07 ,2012/01/05,44.962518,-93.261091
448.0,2012/01/05,05 ,2012/01/05,44.956656,-93.258778
449.0,2012/01/05,16 ,2012/01/05,44.985471,-93.293954
450.0,2012/01/05,06 ,2012/01/05,44.97438,-93.272521
451.0,2012/01/05,08 ,2012/01/05,44.953056,-93.276667
452.0,2012/01/05,06 ,2012/01/05,44.975,-93.273889
453.0,2012/01/05,05 ,2012/01/05,44.946503,-93.262653
454.0,2012/01/05,05 ,2012/01/05,44.946168,-93.246116
455.0,2012/01/05,11 ,2012/01/05,44.995278,-93.248056
456.0,2012/01/05,06 ,2012/01/05,44.969839,-93.277819
457.0,2012/01/05,16 ,2012/01/05,44.980829,-93.303344
458.0,2012/01/05,14 ,2012/01/05,45.020968,-93.288042
459.0,2012/01/05,04 ,2012/01/05,44.992009,-93.281456
460.0,2012/01/05,05 ,2012/01/05,44.959125,-93.256179
461.0,2012/01/05,08 ,2012/01/05,44.959831,-93.291832
462.0,2012/01/05,17 ,2012/01/05,44.942731,-93.262606
463.0,2012/01/05,07 ,2012/01/05,44.955315,-93.215285
464.0,2012/01/05,21 ,2012/01/05,44.94837,-93.234278
465.0,2012/01/05,16 ,2012/01/05,44.977925,-93.278979
466.0,2012/01/05,11 ,2012/01/05,44.990092,-93.22694
467.0,2012/01/05,06 ,2012/01/05,44.975994,-93.271157
468.0,2012/01/05,27 ,2012/01/05,44.905176,-93.27657
469.0,2012/01/05,16 ,2012/01/05,44.977925,-93.278979
470.0,2012/01/05,14 ,2012/01/05,45.013118,-93.288015
471.0,2012/01/05,11 ,2012/01/05,44.985278,-93.260278
472.0,2012/01/05,08 ,2012/01/06,44.954722,-93.297222
473.0,2012/01/05,14 ,2012/01/06,45.015341,-93.286489
474.0,2012/01/06,15 ,2012/01/06,45.013159,-93.257509
475.0,2012/01/06,20 ,2012/01/06,45.047775,-93.300465
476.0,2012/01/06,08 ,2012/01/06,44.953743,-93.294424
477.0,2012/01/06,14 ,2012/01/06,45.009753,-93.284906
478.0,2012/01/06,16 ,2012/01/06,44.978056,-93.275278
479.0,2012/01/06,08 ,2012/01/06,44.948353,-93.283028
480.0,2012/01/06,02 ,2012/01/06,44.996667,-93.265833
481.0,2012/01/06,20 ,2012/01/06,45.037067,-93.288832
482.0,2012/01/06,20 ,2012/01/06,45.050304,-93.295354
483.0,2012/01/06,04 ,2012/01/06,44.999146,-93.291218
484.0,2012/01/06,06 ,2012/01/06,44.973591,-93.276974
485.0,2012/01/06,08 ,2012/01/06,44.958853,-93.266407
486.0,2012/01/06,11 ,2012/01/06,44.986235,-93.243693
487.0,2012/01/06,19 ,2012/01/06,44.9725,-93.230833
488.0,2012/01/06,05 ,2012/01/06,44.959131,-93.252366
489.0,2012/01/06,14 ,2012/01/06,45.023011,-93.30323
490.0,2012/01/06,14 ,2012/01/06,45.019386,-93.304451
491.0,2012/01/06,22 ,2012/01/06,44.946592,-93.299148
492.0,2012/01/06,21 ,2012/01/06,44.93544,-93.230856
493.0,2012/01/06,19 ,2012/01/06,44.971562,-93.216687
494.0,2012/01/06,04 ,2012/01/06,44.997723,-93.291052
495.0,2012/01/06,01 ,2012/01/06,44.968889,-93.259722
496.0,2012/01/06,06 ,2012/01/06,44.972219,-93.278186
497.0,2012/01/06,14 ,2012/01/06,45.003709,-93.294466
498.0,2012/01/06,14 ,2012/01/06,45.015133,-93.296849
499.0,2012/01/06,16 ,2012/01/06,44.991728,-93.308223
500.0,2012/01/06,14 ,2012/01/06,45.01002,-93.300639
501.0,2012/01/06,17 ,2012/01/06,44.934979,-93.286944
502.0,2012/01/06,06 ,2012/01/06,44.965413,-93.291806
503.0,2012/01/06,22 ,2012/01/06,44.947222,-93.321111
504.0,2012/01/06,14 ,2012/01/06,45.008878,-93.305691
505.0,2012/01/06,06 ,2012/01/06,44.976667,-93.268889
506.0,2012/01/06,20 ,2012/01/06,45.029991,-93.291926
507.0,2012/01/06,15 ,2012/01/06,45.008984,-93.243809
508.0,2012/01/06,14 ,2012/01/06,45.020461,-93.308267
509.0,2012/01/06,02 ,2012/01/06,44.995286,-93.263157
510.0,2012/01/06,14 ,2012/01/06,45.023218,-93.291843
511.0,2012/01/06,20 ,2012/01/06,45.042575,-93.290151
512.0,2012/01/06,06 ,2012/01/06,44.966417,-93.296907
513.0,2012/01/06,02 ,2012/01/06,45.026174,-93.263672
514.0,2012/01/06,16 ,2012/01/06,44.98083,-93.303291
515.0,2012/01/06,04 ,2012/01/06,44.999167,-93.291389
516.0,2012/01/06,07 ,2012/01/06,44.962733,-93.25396
517.0,2012/01/06,21 ,2012/01/06,44.942262,-93.220392
518.0,2012/01/06,17 ,2012/01/06,44.923222,-93.272773
519.0,2012/01/06,16 ,2012/01/06,44.979391,-93.286718
520.0,2012/01/06,08 ,2012/01/06,44.958954,-93.285483
521.0,2012/01/06,11 ,2012/01/06,44.984662,-93.239761
522.0,2012/01/06,21 ,2012/01/06,44.935948,-93.226653
523.0,2012/01/06,17 ,2012/01/06,44.924858,-93.261266
524.0,2012/01/06,28 ,2012/01/06,44.916213,-93.311288
525.0,2012/01/06,27 ,2012/01/06,44.892334,-93.279796
526.0,2012/01/06,01 ,2012/01/06,44.972105,-93.261494
527.0,2012/01/06,21 ,2012/01/06,44.943056,-93.234722
528.0,2012/01/06,08 ,2012/01/06,44.956944,-93.267778
529.0,2012/01/06,11 ,2012/01/06,44.987638,-93.253721
530.0,2012/01/06,06 ,2012/01/06,44.969924,-93.279326
531.0,2012/01/06,14 ,2012/01/06,45.01046,-93.308228
532.0,2012/01/06,21 ,2012/01/06,44.946562,-93.203906
533.0,2012/01/06,21 ,2012/01/06,44.933687,-93.225331
534.0,2012/01/06,05 ,2012/01/06,44.948106,-93.253774
535.0,2012/01/06,01 ,2012/01/06,44.97166,-93.259921
536.0,2012/01/06,05 ,2012/01/06,44.953746,-93.248355
537.0,2012/01/06,27 ,2012/01/06,44.9114,-93.267775
538.0,2012/01/06,08 ,2012/01/06,44.948338,-93.279691
539.0,2012/01/06,05 ,2012/01/06,44.949608,-93.262663
540.0,2012/01/06,12 ,2012/01/06,44.899737,-93.219126
541.0,2012/01/06,04 ,2012/01/06,44.999167,-93.285278
542.0,2012/01/06,21 ,2012/01/06,44.92275,-93.232155
543.0,2012/01/06,04 ,2012/01/06,45.001585,-93.28494
544.0,2012/01/06,07 ,2012/01/06,44.964004,-93.24124
545.0,2012/01/06,08 ,2012/01/06,44.951941,-93.277901
546.0,2012/01/06,17 ,2012/01/06,44.926798,-93.267555
547.0,2012/01/06,20 ,2012/01/06,45.047672,-93.297919
548.0,2012/01/06,22 ,2012/01/06,44.948367,-93.302114
549.0,2012/01/06,27 ,2012/01/06,44.893094,-93.280683
550.0,2012/01/06,07 ,2012/01/06,44.960341,-93.246957
551.0,2012/01/06,27 ,2012/01/06,44.892331,-93.280254
552.0,2012/01/06,14 ,2012/01/06,45.007801,-93.295575
553.0,2012/01/06,06 ,2012/01/06,44.967061,-93.300729
554.0,2012/01/06,08 ,2012/01/06,44.959178,-93.276549
555.0,2012/01/06,08 ,2012/01/06,44.956899,-93.267667
556.0,2012/01/06,05 ,2012/01/06,44.948373,-93.240044
557.0,2012/01/06,04 ,2012/01/06,44.986065,-93.279339
558.0,2012/01/06,06 ,2012/01/06,44.963696,-93.270209
559.0,2012/01/06,06 ,2012/01/06,44.974462,-93.27582
560.0,2012/01/06,08 ,2012/01/06,44.948333,-93.283333
561.0,2012/01/06,06 ,2012/01/06,44.977576,-93.273837
562.0,2012/01/06,21 ,2012/01/06,44.944882,-93.23
563.0,2012/01/06,02 ,2012/01/06,45.00034,-93.281828
564.0,2012/01/06,14 ,2012/01/06,45.019008,-93.308265
565.0,2012/01/06,12 ,2012/01/06,44.900501,-93.22443
566.0,2012/01/06,16 ,2012/01/06,44.977925,-93.278979
567.0,2012/01/06,01 ,2012/01/06,44.97166,-93.259921
568.0,2012/01/06,20 ,2012/01/06,45.032227,-93.308502
569.0,2012/01/06,04 ,2012/01/06,44.981111,-93.272778
570.0,2012/01/06,20 ,2012/01/06,45.047912,-93.311862
571.0,2012/01/06,08 ,2012/01/06,44.953561,-93.284245
572.0,2012/01/07,06 ,2012/01/07,44.967429,-93.279329
573.0,2012/01/07,08 ,2012/01/07,44.946658,-93.272836
574.0,2012/01/07,04 ,2012/01/07,44.980556,-93.273889
575.0,2012/01/07,12 ,2012/01/07,44.914167,-93.205
576.0,2012/01/07,14 ,2012/01/07,45.022367,-93.308307
577.0,2012/01/07,14 ,2012/01/07,45.023209,-93.290582
578.0,2012/01/07,21 ,2012/01/07,44.934125,-93.228737
579.0,2012/01/07,08 ,2012/01/07,44.958056,-93.294722
580.0,2012/01/07,27 ,2012/01/07,44.890312,-93.288357
581.0,2012/01/07,16 ,2012/01/07,44.996129,-93.317186
582.0,2012/01/07,19 ,2012/01/07,44.979722,-93.236389
583.0,2012/01/07,22 ,2012/01/07,44.949167,-93.298333
584.0,2012/01/07,19 ,2012/01/07,44.974167,-93.220278
585.0,2012/01/07,07 ,2012/01/07,44.963666,-93.247266
586.0,2012/01/07,01 ,2012/01/07,44.980278,-93.271389
587.0,2012/01/07,08 ,2012/01/07,44.95661,-93.298216
588.0,2012/01/07,21 ,2012/01/07,44.934936,-93.226235
589.0,2012/01/07,22 ,2012/01/07,44.94109,-93.300904
590.0,2012/01/07,06 ,2012/01/07,44.969839,-93.277819
591.0,2012/01/07,22 ,2012/01/07,44.945751,-93.322545
592.0,2012/01/07,16 ,2012/01/07,44.986251,-93.309671
593.0,2012/01/07,16 ,2012/01/07,44.977925,-93.278979
594.0,2012/01/07,16 ,2012/01/07,44.989967,-93.30573
595.0,2012/01/07,05 ,2012/01/07,44.956846,-93.247345
596.0,2012/01/07,20 ,2012/01/07,45.037894,-93.299077
597.0,2012/01/07,14 ,2012/01/07,45.005931,-93.291128
598.0,2012/01/07,01 ,2012/01/07,44.967896,-93.26255
599.0,2012/01/07,19 ,2012/01/07,44.975508,-93.226563
600.0,2012/01/07,06 ,2012/01/07,44.965023,-93.275291
601.0,2012/01/07,05 ,2012/01/07,44.946439,-93.252486
602.0,2012/01/07,02 ,2012/01/07,45.005453,-93.257555
603.0,2012/01/07,07 ,2012/01/07,44.963333,-93.228056
604.0,2012/01/07,06 ,2012/01/07,44.97476,-93.280383
605.0,2012/01/07,22 ,2012/01/07,44.948399,-93.320891
606.0,2012/01/07,08 ,2012/01/07,44.946389,-93.288056
607.0,2012/01/07,05 ,2012/01/07,44.951231,-93.255019
608.0,2012/01/07,08 ,2012/01/07,44.953743,-93.265154
609.0,2012/01/07,16 ,2012/01/07,44.977925,-93.278979
610.0,2012/01/07,06 ,2012/01/07,44.964807,-93.267655
611.0,2012/01/07,17 ,2012/01/07,44.935198,-93.290778
612.0,2012/01/07,21 ,2012/01/07,44.933892,-93.238456
613.0,2012/01/07,08 ,2012/01/07,44.955537,-93.277754
614.0,2012/01/07,20 ,2012/01/07,45.03371,-93.29704
615.0,2012/01/07,08 ,2012/01/07,44.953285,-93.282975
616.0,2012/01/07,06 ,2012/01/07,44.975556,-93.272222
617.0,2012/01/07,21 ,2012/01/07,44.935556,-93.238889
618.0,2012/01/07,21 ,2012/01/07,44.937562,-93.238901
619.0,2012/01/07,21 ,2012/01/07,44.949641,-93.229989
620.0,2012/01/07,21 ,2012/01/07,44.91951,-93.228347
621.0,2012/01/07,28 ,2012/01/07,44.913173,-93.312516
622.0,2012/01/07,14 ,2012/01/07,45.008767,-93.306956
623.0,2012/01/07,14 ,2012/01/07,45.01533,-93.303182
624.0,2012/01/07,27 ,2012/01/07,44.905084,-93.288297
625.0,2012/01/07,20 ,2012/01/07,45.037787,-93.30916
626.0,2012/01/07,07 ,2012/01/07,44.96097,-93.233008
627.0,2012/01/07,06 ,2012/01/07,44.96509,-93.272757
628.0,2012/01/07,17 ,2012/01/07,44.935621,-93.279755
629.0,2012/01/07,28 ,2012/01/07,44.911662,-93.315039
630.0,2012/01/07,08 ,2012/01/07,44.95831,-93.267664
631.0,2012/01/07,08 ,2012/01/07,44.959101,-93.27655
632.0,2012/01/07,05 ,2012/01/07,44.95646,-93.24645
633.0,2012/01/07,08 ,2012/01/07,44.959901,-93.279609
634.0,2012/01/07,04 ,2012/01/07,44.999161,-93.29726
635.0,2012/01/07,14 ,2012/01/07,45.006178,-93.284928
636.0,2012/01/07,08 ,2012/01/07,44.950278,-93.298333
637.0,2012/01/07,08 ,2012/01/07,44.948353,-93.283015
638.0,2012/01/07,22 ,2012/01/07,44.94631,-93.297031
639.0,2012/01/07,04 ,2012/01/07,45.001688,-93.289519
640.0,2012/01/07,04 ,2012/01/07,45.001504,-93.294111
641.0,2012/01/07,08 ,2012/01/07,44.955534,-93.282958
642.0,2012/01/07,14 ,2012/01/07,45.00192,-93.300112
643.0,2012/01/07,07 ,2012/01/07,44.96262,-93.245005
644.0,2012/01/07,07 ,2012/01/07,44.951969,-93.222901
645.0,2012/01/07,19 ,2012/01/07,44.966311,-93.212769
646.0,2012/01/07,21 ,2012/01/07,44.941077,-93.207625
647.0,2012/01/07,02 ,2012/01/07,45.02397,-93.270338
648.0,2012/01/07,08 ,2012/01/07,44.953198,-93.267699
649.0,2012/01/07,20 ,2012/01/07,45.035447,-93.301086
650.0,2012/01/07,08 ,2012/01/07,44.954925,-93.272779
651.0,2012/01/07,14 ,2012/01/07,45.014047,-93.290539
652.0,2012/01/07,01 ,2012/01/07,44.979307,-93.272943
653.0,2012/01/07,22 ,2012/01/07,44.945961,-93.325058
654.0,2012/01/07,14 ,2012/01/07,45.023939,-93.289322
655.0,2012/01/07,14 ,2012/01/07,45.002687,-93.295637
656.0,2012/01/07,22 ,2012/01/07,44.946556,-93.325046
657.0,2012/01/07,05 ,2012/01/07,44.948333,-93.241944
658.0,2012/01/07,19 ,2012/01/07,44.973603,-93.225675
659.0,2012/01/07,15 ,2012/01/07,45.009575,-93.240858
660.0,2012/01/07,01 ,2012/01/07,44.981232,-93.266739
661.0,2012/01/07,07 ,2012/01/07,44.963666,-93.247266
662.0,2012/01/07,06 ,2012/01/07,44.977222,-93.275833
663.0,2012/01/07,15 ,2012/01/07,45.006531,-93.247365
664.0,2012/01/07,21 ,2012/01/07,44.938701,-93.216578
665.0,2012/01/07,08 ,2012/01/07,44.956716,-93.276572
666.0,2012/01/07,16 ,2012/01/07,44.979083,-93.284451
667.0,2012/01/07,14 ,2012/01/07,45.013112,-93.283582
668.0,2012/01/07,12 ,2012/01/07,44.912602,-93.226739
669.0,2012/01/07,04 ,2012/01/07,44.991981,-93.29565
670.0,2012/01/08,01 ,2012/01/08,44.97787,-93.265282
671.0,2012/01/08,07 ,2012/01/08,44.962593,-93.248104
672.0,2012/01/08,21 ,2012/01/08,44.925278,-93.203611
673.0,2012/01/08,01 ,2012/01/08,44.978611,-93.266944
674.0,2012/01/08,15 ,2012/01/08,45.011387,-93.238432
675.0,2012/01/08,21 ,2012/01/08,44.937095,-93.226047
676.0,2012/01/08,06 ,2012/01/08,44.971594,-93.285059
677.0,2012/01/08,11 ,2012/01/08,44.991035,-93.247581
678.0,2012/01/08,06 ,2012/01/08,44.976667,-93.274444
679.0,2012/01/08,06 ,2012/01/08,44.974225,-93.281674
680.0,2012/01/08,06 ,2012/01/08,44.963955,-93.273919
681.0,2012/01/08,02 ,2012/01/08,45.011074,-93.270816
682.0,2012/01/08,17 ,2012/01/08,44.924164,-93.272765
683.0,2012/01/08,20 ,2012/01/08,45.039301,-93.28734
684.0,2012/01/08,07 ,2012/01/08,44.951435,-93.214009
685.0,2012/01/08,06 ,2012/01/08,44.963955,-93.273919
686.0,2012/01/08,11 ,2012/01/08,44.995757,-93.248612
687.0,2012/01/08,14 ,2012/01/08,45.005954,-93.295595
688.0,2012/01/08,06 ,2012/01/08,44.961798,-93.292074
689.0,2012/01/08,08 ,2012/01/08,44.946422,-93.279699
690.0,2012/01/08,15 ,2012/01/08,45.006155,-93.233327
691.0,2012/01/08,08 ,2012/01/08,44.946681,-93.279699
692.0,2012/01/08,05 ,2012/01/08,44.951404,-93.249936
693.0,2012/01/08,07 ,2012/01/08,44.95199,-93.234712
694.0,2012/01/08,07 ,2012/01/08,44.957336,-93.249879
695.0,2012/01/08,12 ,2012/01/08,44.901764,-93.211455
696.0,2012/01/08,14 ,2012/01/08,45.003694,-93.289847
697.0,2012/01/08,14 ,2012/01/08,45.019681,-93.301912
698.0,2012/01/08,07 ,2012/01/08,44.962731,-93.252309
699.0,2012/01/08,14 ,2012/01/08,45.007745,-93.293162
700.0,2012/01/08,11 ,2012/01/08,44.989987,-93.254216
701.0,2012/01/08,01 ,2012/01/08,44.972497,-93.255595
702.0,2012/01/08,11 ,2012/01/08,44.995994,-93.249887
703.0,2012/01/08,08 ,2012/01/08,44.947786,-93.28136
704.0,2012/01/08,08 ,2012/01/08,44.959901,-93.279609
705.0,2012/01/08,17 ,2012/01/08,44.929845,-93.252391
706.0,2012/01/08,06 ,2012/01/08,44.969924,-93.279326
707.0,2012/01/08,08 ,2012/01/08,44.959901,-93.279609
708.0,2012/01/08,16 ,2012/01/08,44.995934,-93.312061
709.0,2012/01/08,08 ,2012/01/08,44.958611,-93.277849
710.0,2012/01/08,27 ,2012/01/08,44.890749,-93.291174
711.0,2012/01/08,20 ,2012/01/08,45.04441,-93.291456
712.0,2012/01/08,11 ,2012/01/08,44.986427,-93.253292
713.0,2012/01/08,02 ,2012/01/08,45.003221,-93.276456
714.0,2012/01/08,14 ,2012/01/08,45.02578,-93.293134
715.0,2012/01/08,08 ,2012/01/08,44.948352,-93.270298
716.0,2012/01/08,07 ,2012/01/08,44.968608,-93.249638
717.0,2012/01/08,17 ,2012/01/08,44.940379,-93.293281
718.0,2012/01/08,20 ,2012/01/08,45.037787,-93.30916
719.0,2012/01/08,06 ,2012/01/08,44.966199,-93.272763
720.0,2012/01/08,14 ,2012/01/08,45.006526,-93.313315
721.0,2012/01/08,21 ,2012/01/08,44.930517,-93.240424
722.0,2012/01/08,05 ,2012/01/08,44.941389,-93.253611
723.0,2012/01/08,08 ,2012/01/08,44.95312,-93.297873
724.0,2012/01/08,17 ,2012/01/08,44.93703,-93.263791
725.0,2012/01/08,14 ,2012/01/08,45.002752,-93.30546
726.0,2012/01/08,05 ,2012/01/08,44.957028,-93.252407
727.0,2012/01/08,16 ,2012/01/08,44.996041,-93.315905
728.0,2012/01/08,05 ,2012/01/08,44.9495,-93.262662
729.0,2012/01/08,11 ,2012/01/08,44.997549,-93.240993
730.0,2012/01/08,01 ,2012/01/08,44.968889,-93.259722
731.0,2012/01/08,01 ,2012/01/08,44.973736,-93.265656
732.0,2012/01/08,22 ,2012/01/08,44.948695,-93.317096
733.0,2012/01/08,14 ,2012/01/08,45.009684,-93.289262
734.0,2012/01/08,08 ,2012/01/08,44.956899,-93.267667
735.0,2012/01/08,21 ,2012/01/08,44.928215,-93.228308
736.0,2012/01/08,01 ,2012/01/08,44.968889,-93.259722
737.0,2012/01/08,07 ,2012/01/08,44.973381,-93.246877
738.0,2012/01/08,04 ,2012/01/08,44.999133,-93.284938
739.0,2012/01/08,02 ,2012/01/08,44.99779,-93.262602
740.0,2012/01/08,04 ,2012/01/08,44.999161,-93.295651
741.0,2012/01/08,16 ,2012/01/08,44.982768,-93.289538
742.0,2012/01/08,05 ,2012/01/08,44.960918,-93.258199
743.0,2012/01/08,08 ,2012/01/08,44.960902,-93.281262
744.0,2012/01/08,02 ,2012/01/08,45.013164,-93.271732
745.0,2012/01/08,16 ,2012/01/08,44.977925,-93.278979
746.0,2012/01/08,27 ,2012/01/08,44.892722,-93.276851
747.0,2012/01/08,08 ,2012/01/08,44.953743,-93.279652
748.0,2012/01/08,08 ,2012/01/08,44.94835,-93.269023
749.0,2012/01/08,15 ,2012/01/08,45.031345,-93.259989
750.0,2012/01/08,17 ,2012/01/08,44.926184,-93.281819
751.0,2012/01/08,20 ,2012/01/08,45.032757,-93.289986
752.0,2012/01/08,07 ,2012/01/08,44.962726,-93.255428
753.0,2012/01/08,14 ,2012/01/08,45.010453,-93.291791
754.0,2012/01/08,08 ,2012/01/09,44.951213,-93.295715
755.0,2012/01/09,17 ,2012/01/09,44.935864,-93.29077
756.0,2012/01/09,16 ,2012/01/09,44.978741,-93.276026
757.0,2012/01/09,08 ,2012/01/09,44.948056,-93.270278
758.0,2012/01/09,06 ,2012/01/09,44.962496,-93.265107
759.0,2012/01/09,15 ,2012/01/09,45.005971,-93.233328
760.0,2012/01/09,17 ,2012/01/09,44.943088,-93.26006
761.0,2012/01/09,02 ,2012/01/09,44.999871,-93.264614
762.0,2012/01/09,20 ,2012/01/09,45.049458,-93.301744
763.0,2012/01/09,14 ,2012/01/09,45.006117,-93.30568
764.0,2012/01/09,16 ,2012/01/09,44.994382,-93.308218
765.0,2012/01/09,19 ,2012/01/09,44.971312,-93.219296
766.0,2012/01/09,04 ,2012/01/09,44.997373,-93.287074
767.0,2012/01/09,08 ,2012/01/09,44.958836,-93.26898
768.0,2012/01/09,15 ,2012/01/09,45.009964,-93.247365
769.0,2012/01/09,22 ,2012/01/09,44.951232,-93.320647
770.0,2012/01/09,04 ,2012/01/09,45.001187,-93.300891
771.0,2012/01/09,17 ,2012/01/09,44.9386,-93.267608
772.0,2012/01/09,05 ,2012/01/09,44.94836,-93.2614
773.0,2012/01/09,27 ,2012/01/09,44.895768,-93.292134
774.0,2012/01/09,14 ,2012/01/09,45.024444,-93.294444
775.0,2012/01/09,05 ,2012/01/09,44.946462,-93.238935
776.0,2012/01/09,14 ,2012/01/09,45.018972,-93.305723
777.0,2012/01/09,16 ,2012/01/09,44.990363,-93.308241
778.0,2012/01/09,06 ,2012/01/09,44.961667,-93.273889
779.0,2012/01/09,17 ,2012/01/09,44.935198,-93.290778
780.0,2012/01/09,17 ,2012/01/09,44.926173,-93.27793
781.0,2012/01/09,17 ,2012/01/09,44.937689,-93.288207
782.0,2012/01/09,07 ,2012/01/09,44.961831,-93.242505
783.0,2012/01/09,28 ,2012/01/09,44.90423,-93.310122
784.0,2012/01/09,01 ,2012/01/09,44.9788,-93.273646
785.0,2012/01/09,05 ,2012/01/09,44.951231,-93.255019
786.0,2012/01/09,14 ,2012/01/09,44.998799,-93.312146
787.0,2012/01/09,14 ,2012/01/09,45.004216,-93.310968
788.0,2012/01/09,04 ,2012/01/09,44.991971,-93.289724
789.0,2012/01/09,21 ,2012/01/09,44.946249,-93.21656
790.0,2012/01/09,04 ,2012/01/09,44.985609,-93.285521
791.0,2012/01/09,21 ,2012/01/09,44.943163,-93.230463
792.0,2012/01/09,04 ,2012/01/09,44.99338,-93.303201
